   0.1486521408 	    0.3337226440 
   0.8861596033 	    0.2429034749 
   0.9640313810 	    0.3801404487 
   0.8394191499 	    0.2237983380 
   0.2508992969 	    0.8900641223 
   0.4617100603 	    0.5549757294 
   0.8206466548 	    0.7765867241 
   0.1651210370 	    0.3740392249 
   0.4145710989 	    0.7658531672 
   0.3338642224 	    0.3193125711 
   0.4469497843 	    0.3972536880 
   0.0766097601 	    0.7275223235 
   0.4611459989 	    0.0060787033 
   0.6918105813 	    0.3956426950 
   0.4400846176 	    0.7474586357 
   0.2748312831 	    0.6889148801 
   0.2207707385 	    0.2348476873 
   0.9273389434 	    0.4317261958 
   0.6318813464 	    0.9337739000 
   0.6304925399 	    0.5034069362 
   0.6622688339 	    0.7947328345 
   0.8773381546 	    0.8029995505 
   0.4523608969 	    0.5825229402 
   0.3741952560 	    0.2151566601 
   0.3168279962 	    0.4912482004 
   0.6072627486 	    0.7645752664 
   0.2721585141 	    0.8265709722 
   0.7802606763 	    0.3799824010 
   0.4527375314 	    0.8428481228 
   0.0391420743 	    0.3568763158 
   0.7064247836 	    0.9230057730 
   0.2863974797 	    0.1569513328 
   0.7841323403 	    0.3207115414 
   0.6657819217 	    0.2126242592 
   0.2874899302 	    0.8029936354 
   0.3520231754 	    0.4876542409 
   0.2214565804 	    0.5169681016 
   0.7934246463 	    0.5099726268 
   0.9061670086 	    0.3808056787 
   0.9254159896 	    0.7297704798 
   0.5350178280 	    0.1145067412 
   0.8198021377 	    0.2453235174 
   0.3480355775 	    0.0233281637 
   0.0390246731 	    0.8496914767 
   0.4977089252 	    0.5271452257 
   0.1911249431 	    0.5403072562 
   0.9429834828 	    0.9647610364 
   0.1806857300 	    0.9662398019 
   0.2015782777 	    0.6293776949 
   0.6085486253 	    0.1049142225 
   0.8599240138 	    0.7084699575 
   0.7505665729 	    0.0841471958 
   0.5966417421 	    0.3729818952 
   0.2997817562 	    0.4077358642 
   0.4237960387 	    0.0807847460 
   0.7176483704 	    0.9069648614 
   0.4007652618 	    0.9364607337 
   0.5013267672 	    0.4820267759 
   0.3881739996 	    0.4708700776 
   0.6007154481 	    0.3631780941 
   0.1971258604 	    0.6513753111 
   0.7571339913 	    0.7039745599 
   0.5412444192 	    0.9488933816 
   0.1409032881 	    0.8758009000 
   0.7855062633 	    0.3270084989 
   0.8947267894 	    0.9831241978 
   0.8443340485 	    0.4414968137 
   0.5634531159 	    0.8452677620 
   0.2119421018 	    0.3734672926 
   0.9527811174 	    0.2313605965 
   0.2726623403 	    0.5292659593 
   0.8725085960 	    0.7518663066 
   0.2683054882 	    0.7938374999 
   0.8531970452 	    0.4308361214 
   0.1190799045 	    0.5128349030 
   0.4900119067 	    0.8035964098 
   0.6570952773 	    0.7327057447 
   0.3288505894 	    0.5590685761 
   0.3235668573 	    0.7243901075 
   0.1744308988 	    0.3091943435 
   0.3248954950 	    0.9991494756 
   0.2017305309 	    0.8615618391 
